line_id,seq,highway,lng,lat
208979861,2,motorway,123.4890194,41.9037633
208979862,0,motorway,123.4890194,41.9037633
208979862,1,motorway,123.490781,41.9030031
215474539,0,motorway,123.5795547,41.9251119
215474539,1,motorway,123.5757621,41.91831
215474539,2,motorway,123.575029,41.9171329
215474539,3,motorway,123.5743209,41.916196
215474539,4,motorway,123.573538,41.9153166
215474539,5,motorway,123.5728028,41.9145699
215474539,6,motorway,123.566273,41.9087353
215474539,7,motorway,123.5640341,41.9066438
215474539,8,motorway,123.5634097,41.9059886
215474539,9,motorway,123.5628432,41.9052981
215474539,10,motorway,123.562225,41.904491
215474539,11,motorway,123.5617081,41.9037444
215474539,12,motorway,123.5612275,41.9029922
215474539,13,motorway,123.5606003,41.9018911
215474542,0,motorway,123.5798011,41.9255743
215474542,1,motorway,123.5795547,41.9251119
215474553,0,motorway,123.5831586,41.9326081
215474553,1,motorway,123.5824947,41.9308691
215474553,2,motorway,123.5821514,41.9300488
215474553,3,motorway,123.5817056,41.9290948
215474553,4,motorway,123.5809347,41.9275814
215474553,5,motorway,123.5798011,41.9255743
215474556,0,motorway,123.5797995,41.9250558
215474556,1,motorway,123.5800463,41.9255188
215557239,0,trunk,123.4127885,41.8421256
215557239,1,trunk,123.4133089,41.8364287
215557239,2,trunk,123.4133143,41.8362648
215557239,3,trunk,123.4133304,41.8362449
215557239,4,trunk,123.4134806,41.8343264
215557239,5,trunk,123.4138211,41.8301124
215557239,6,trunk,123.41395,41.8297018
215583776,0,trunk,123.4240286,41.7294158
215583776,1,trunk,123.4241425,41.729112
215583776,2,trunk,123.4242125,41.7289503
215583776,3,trunk,123.4248228,41.7273736
215583776,4,trunk,123.4251713,41.7265124
215583781,0,trunk,123.4253275,41.7265274
215583781,1,trunk,123.4250062,41.7274192
215583781,2,trunk,123.4245275,41.7286074
215583781,3,trunk,123.4243855,41.7289882
215583781,4,trunk,123.4243244,41.7291557
215583781,5,trunk,123.4242132,41.7294646
216620687,0,trunk,123.2664444,41.7534245
216620687,1,trunk,123.2663519,41.7533808
216620687,2,trunk,123.2637042,41.7522911
216620687,3,trunk,123.2627593,41.7518687
216620687,4,trunk,123.2624426,41.7517098
216620687,5,trunk,123.2620716,41.7515053
216620687,6,trunk,123.2611855,41.7509761
216620687,7,trunk,123.2599716,41.7501066
216620687,8,trunk,123.259546,41.7498118
216620687,9,trunk,123.2572786,41.7482547
216620687,10,trunk,123.2549258,41.7466281
216620687,11,trunk,123.2545983,41.7464032
216620687,12,trunk,123.2534214,41.7455818
216620687,13,trunk,123.2525398,41.7451466
216620687,14,trunk,123.2478071,41.7429729
216620687,15,trunk,123.2441849,41.7413199
216620687,16,trunk,123.2440777,41.7412764
216620687,17,trunk,123.2414761,41.7401932
216620687,18,trunk,123.2385509,41.7390699
216620687,19,trunk,123.2382635,41.7389596
216620687,20,trunk,123.2367421,41.7386623
216620687,21,trunk,123.2334499,41.7378987
216620687,22,trunk,123.2325196,41.7375394
216620687,23,trunk,123.2312565,41.7365952
216620687,24,trunk,123.2306299,41.7357639
216620687,25,trunk,123.2302413,41.7352924
216620687,26,trunk,123.2300428,41.73504
217420800,0,trunk,123.4446594,41.7032082
217420800,1,trunk,123.442562,41.7047731
217420800,2,trunk,123.4419415,41.7051146
217420800,3,trunk,123.4415936,41.705271
217420800,4,trunk,123.4374683,41.7069978
217420800,5,trunk,123.4353659,41.7078141
217420800,6,trunk,123.4332782,41.7087458
217420800,7,trunk,123.4305914,41.7098823
217420800,8,trunk,123.429844,41.7101848
217420800,9,trunk,123.4296163,41.7102948
217420800,10,trunk,123.4294546,41.7104048
217420800,11,trunk,123.4292584,41.7105578
217420800,12,trunk,123.4290966,41.7107376
217420800,13,trunk,123.428975,41.710913
217420800,14,trunk,123.4288881,41.7111271
217420800,15,trunk,123.4288586,41.7113503
217420800,16,trunk,123.4288895,41.7116461
217420800,17,trunk,123.4290095,41.7121673
217420800,18,trunk,123.429064,41.7124352
217420800,19,trunk,123.4290513,41.7126053
217420800,20,trunk,123.4290099,41.7127797
217420800,21,trunk,123.4281473,41.7164864
217420800,22,trunk,123.4280566,41.7169603
217420800,23,trunk,123.427491,41.719333
217420800,24,trunk,123.4268933,41.722142
217420800,25,trunk,123.426829,41.7223662
217420800,26,trunk,123.4260377,41.7246557
217421715,0,primary,123.445185,41.7270021
217421715,1,primary,123.4456174,41.7263293
217421715,2,primary,123.4476677,41.7230969
217421715,3,primary,123.4497671,41.719591
217421715,4,primary,123.4501785,41.7189483
217421715,5,primary,123.4511822,41.7172192
217421715,6,primary,123.4517909,41.7162545
217421715,7,primary,123.4518562,41.7161448
217421715,8,primary,123.4523786,41.7152028
217421715,9,primary,123.452687,41.7146829
217421715,10,primary,123.4533865,41.7135714
217421718,0,primary,123.4533865,41.7135714
217421718,1,primary,123.4537267,41.7130397
217422743,0,primary,123.4537267,41.7130397
217422743,1,primary,123.4550394,41.7109866
217422743,2,primary,123.4556795,41.7097932
217422743,3,primary,123.4559524,41.709392
217422743,4,primary,123.4564138,41.7089755
217422743,5,primary,123.4570575,41.7085269
217422743,6,primary,123.4592315,41.7071683
218241896,0,trunk,123.5166373,41.8341704
218241896,1,trunk,123.5173239,41.8337468
218241896,2,trunk,123.5175707,41.8335149
218241896,3,trunk,123.5179462,41.8330593
218241896,4,trunk,123.5201326,41.829884
218241896,5,trunk,123.5207035,41.8290622
218241896,6,trunk,123.5212399,41.8283347
218241896,7,trunk,123.5216905,41.827863
218241896,8,trunk,123.524244,41.8258243
218241896,9,trunk,123.5284414,41.8228576
218241896,10,trunk,123.5289584,41.8223999
218241896,11,trunk,123.5291744,41.8221385
218241896,12,trunk,123.5295204,41.8216636
218241896,13,trunk,123.5297833,41.8212209
218241896,14,trunk,123.5298874,41.8209153
218241896,15,trunk,123.5302956,41.8190239
218241899,0,trunk,123.4314797,41.8499311
218241899,1,trunk,123.4315469,41.8498044
218241899,2,trunk,123.4317614,41.8495247
218241899,3,trunk,123.4321155,41.849293
218241899,4,trunk,123.4325017,41.8490932
218241899,5,trunk,123.4330274,41.8489014
218241899,6,trunk,123.4339179,41.8488214
218241899,7,trunk,123.4351303,41.8488854
218241899,8,trunk,123.4375752,41.8490004
218241899,9,trunk,123.4414384,41.8491822
218241899,10,trunk,123.4509325,41.8496334
218241899,11,trunk,123.4602159,41.8500219
218241899,12,trunk,123.4612346,41.8500072
218241899,13,trunk,123.4620704,41.8499003
218241899,14,trunk,123.463354,41.8495346
218241901,0,trunk,123.4267994,41.860688
218241901,1,trunk,123.4270166,41.8606438
218241901,2,trunk,123.4272282,41.8605591
218241901,3,trunk,123.4276308,41.8603608
218241901,4,trunk,123.4280063,41.8599533
218241901,5,trunk,123.4281887,41.8595618
218241901,6,trunk,123.4295835,41.8560538
218241901,7,trunk,123.4300019,41.8548711
218241901,8,trunk,123.4305276,41.853089
218241901,9,trunk,123.4313645,41.8501481
218241901,10,trunk,123.4314797,41.8499311
218244113,0,trunk,123.3513062,41.8476072
218244113,1,trunk,123.3516392,41.8477286
218244113,2,trunk,123.3614032,41.8515353
218244113,3,trunk,123.363687,41.8524257
218244113,4,trunk,123.3649995,41.8529587
218244113,5,trunk,123.3663914,41.8534696
218244113,6,trunk,123.3735368,41.8560741
218244113,7,trunk,123.3738997,41.8561652
218244113,8,trunk,123.3743487,41.8562369
218244113,9,trunk,123.3748613,41.8562891
218244113,10,trunk,123.3756017,41.8563443
218244113,11,trunk,123.377836,41.8564255
218244113,12,trunk,123.3802738,41.8565025
218244113,13,trunk,123.3810153,41.8565231
218254195,0,primary,123.3110961,41.899164
218254195,1,primary,123.3119125,41.8996439
218254195,2,primary,123.3125938,41.899967
218254195,3,primary,123.3128915,41.9001069
218254195,4,primary,123.3138902,41.9005761
218254195,5,primary,123.3140098,41.9006322
218254195,6,primary,123.3149027,41.9010517
218254195,7,primary,123.3175304,41.9022861
218254195,8,primary,123.3190541,41.9030287
218254195,9,primary,123.3198875,41.9033738
218254195,10,primary,123.3210086,41.9038186
218254195,11,primary,123.3219758,41.904128
218254195,12,primary,123.3263775,41.9054609
218254195,13,primary,123.3319144,41.9071374
218254195,14,primary,123.332097,41.9071927
218254195,15,primary,123.3350879,41.9080983
218254195,16,primary,123.3351821,41.908131
218254195,17,primary,123.3381294,41.9090213
218254195,18,primary,123.3382688,41.9090664
218254195,19,primary,123.3452719,41.9113311
218254195,20,primary,123.3453682,41.9113622
218254195,21,primary,123.3512944,41.9132811
218254195,22,primary,123.3576928,41.9153529
218254195,23,primary,123.3646983,41.9175972
218254195,24,primary,123.3653837,41.9177613
218255136,0,trunk,123.4445841,41.7031434
218255136,1,trunk,123.4448567,41.7029489
218255136,2,trunk,123.4452204,41.7026614
219098546,0,trunk,123.3473228,41.8210962
219098546,1,trunk,123.3468857,41.821224
219098546,2,trunk,123.3467967,41.8212484
219098546,3,trunk,123.3448259,41.8217891
219098546,4,trunk,123.3425035,41.822395
219098546,5,trunk,123.3424428,41.8224108
219098546,6,trunk,123.342409,41.8224196
219098546,7,trunk,123.3423401,41.8224376
219098546,8,trunk,123.3383699,41.8233978
219098546,9,trunk,123.338246,41.8234268
219098546,10,trunk,123.3359974,41.823953
219098546,11,trunk,123.3349268,41.8242217
219098546,12,trunk,123.330223,41.8253517
219098546,13,trunk,123.3298271,41.8254505
219098547,0,trunk,123.3806547,41.8109547
219098547,1,trunk,123.3738569,41.8124311
219098547,2,trunk,123.3719558,41.812844
219098547,3,trunk,123.3715277,41.8129623
219098547,4,trunk,123.3711259,41.8130817
219098547,5,trunk,123.3707335,41.8132363
219098547,6,trunk,123.3677658,41.8144416
219098547,7,trunk,123.3634391,41.8162882
219099172,0,primary,123.4423044,41.7906039
219099172,1,primary,123.4424489,41.7896403
219099172,2,primary,123.4424995,41.7892355
219099172,3,primary,123.4425829,41.7886924
219099172,4,primary,123.442611,41.7884268
219099172,5,primary,123.442638,41.7882205
219099172,6,primary,123.4426478,41.7880666
219099172,7,primary,123.4426399,41.7878001
219099172,8,primary,123.44263,41.787694
219099172,9,primary,123.4426031,41.7875601
219099172,10,primary,123.4425783,41.787425
219099172,11,primary,123.4425257,41.7872555
219099172,12,primary,123.4419292,41.785743
219099172,13,primary,123.4418667,41.7855956
219099172,14,primary,123.4417846,41.7853943
219099172,15,primary,123.441715,41.7852694
219099172,16,primary,123.4416414,41.785146
219099172,17,primary,123.4416012,41.7850826
219099172,18,primary,123.4415448,41.7850192
219099172,19,primary,123.4414593,41.784927
219099172,20,primary,123.4408405,41.784294
219099172,21,primary,123.4405304,41.7839644
219099172,22,primary,123.4397477,41.7831889
219099172,23,primary,123.4374681,41.7809065
219099172,24,primary,123.4373902,41.7808229
219099172,25,primary,123.4373144,41.7807499
219099172,26,primary,123.4371852,41.7805948
219099172,27,primary,123.4371343,41.7805008
219099172,28,primary,123.4370871,41.7804116
219099172,29,primary,123.4370604,41.7803136
219099172,30,primary,123.4370342,41.7801922
219099172,31,primary,123.437015,41.7800628
219099172,32,primary,123.4369583,41.7796461
219099172,33,primary,123.4369446,41.7794949
219099172,34,primary,123.4369381,41.7792319
219099172,35,primary,123.4367754,41.7758337
219109416,0,primary,123.4458183,41.8081754
219109416,1,primary,123.4458161,41.8081421
219109416,2,primary,123.4457997,41.8080869
219109416,3,primary,123.4457913,41.8080607
219109416,4,primary,123.4452294,41.8071266
219109416,5,primary,123.4443549,41.8057674
219109416,6,primary,123.4435621,41.8045604
219109416,7,primary,123.4428509,41.8035004
219109416,8,primary,123.4426962,41.8032627
219109416,9,primary,123.4425411,41.8029928
219109416,10,primary,123.4424446,41.8027705
219109419,0,primary,123.4643179,41.815479
219109419,1,primary,123.4642682,41.8154509
219109419,2,primary,123.4640849,41.8153089
219109419,3,primary,123.4638629,41.8151073
219109419,4,primary,123.4633099,41.8145409
219109419,5,primary,123.4623154,41.813236
219109419,6,primary,123.4612499,41.8118381
219109419,7,primary,123.4608503,41.8113255
219109419,8,primary,123.4587877,41.8087488
219109419,9,primary,123.4584526,41.8083852
219109419,10,primary,123.4581896,41.8081054
219109419,11,primary,123.4581423,41.8078277
219109419,12,primary,123.4580948,41.8075493
219109422,0,primary,123.4364174,41.7688868
219109422,1,primary,123.4364127,41.7687991
219109422,2,primary,123.4364059,41.7686991
219109422,3,primary,123.4364086,41.7686304
219109422,4,primary,123.4361666,41.7638302
219109422,5,primary,123.4360865,41.7626677
219109422,6,primary,123.4360792,41.762566
219109422,7,primary,123.436062,41.7623142
219109422,8,primary,123.4358968,41.7598911
219109422,9,primary,123.4359632,41.7596401
219116556,0,primary,123.3929481,41.8361098
219116556,1,primary,123.3929924,41.8355001
219119419,0,motorway,123.5669714,41.859407
219119419,1,motorway,123.5707556,41.8597703
219119419,2,motorway,123.5774825,41.8604176
219119419,3,motorway,123.5794419,41.8605941
219119419,4,motorway,123.5811272,41.8607821
219119419,5,motorway,123.5822135,41.8609295
219238584,0,primary,123.4672657,41.6815943
219238584,1,primary,123.461486,41.6816355
219238584,2,primary,123.4609745,41.6816424
219238584,3,primary,123.4607849,41.6816449
219238584,4,primary,123.4607047,41.6816455
219238584,5,primary,123.4606249,41.6816461
219238584,6,primary,123.460524,41.6816469
219238584,7,primary,123.4605089,41.681647
219238584,8,primary,123.4603777,41.6816452
219238584,9,primary,123.4603045,41.6816442
219238584,10,primary,123.4596345,41.6816352
219238584,11,primary,123.4568824,41.6816307
219238584,12,primary,123.456746,41.6816306
219238584,13,primary,123.4526815,41.6816581
219238584,14,primary,123.4521594,41.6816622
219238584,15,primary,123.4519867,41.6816609
219238584,16,primary,123.4514452,41.681658
219238584,17,primary,123.451359,41.6816615
219238584,18,primary,123.450785,41.6816622
219238584,19,primary,123.4487412,41.681665
219238584,20,primary,123.4486553,41.6816651
219238584,21,primary,123.4484491,41.6816654
219238584,22,primary,123.4479248,41.6816635
219238584,23,primary,123.447781,41.6816661
219238584,24,primary,123.4472425,41.6816736
219238584,25,primary,123.4431734,41.681683
219238584,26,primary,123.4430202,41.6816854
219238584,27,primary,123.4403379,41.6816905
219238584,28,primary,123.4394234,41.6817062
219238584,29,primary,123.4390398,41.6817058
219238584,30,primary,123.4379168,41.6817155
219238584,31,primary,123.4363756,41.6817227
219238584,32,primary,123.4323913,41.6817414
219238584,33,primary,123.4290502,41.6817571
219238584,34,primary,123.4289604,41.6817575
219238584,35,primary,123.424461,41.6817625
219238584,36,primary,123.4243185,41.6817649
219238584,37,primary,123.4196947,41.6820167
219238584,38,primary,123.4165277,41.6821714
219238584,39,primary,123.4161447,41.6821911
219238584,40,primary,123.4159478,41.6821977
219238584,41,primary,123.4157648,41.6822024
219238586,0,primary,123.4680526,41.6813895
219238586,1,primary,123.4688097,41.6813829
219238586,2,primary,123.4689482,41.6813936
219238586,3,primary,123.4693644,41.6814794
219238586,4,primary,123.4703562,41.6815998
219238586,5,primary,123.471407,41.6818083
219238586,6,primary,123.4718956,41.6819277
219238586,7,primary,123.4723554,41.6820625
219238586,8,primary,123.4730039,41.6822827
219238586,9,primary,123.473918,41.6826491
219238586,10,primary,123.4739944,41.6826835
219238586,11,primary,123.4743557,41.6828876
219238586,12,primary,123.4775197,41.6844832
219238586,13,primary,123.4788454,41.6851399
219238586,14,primary,123.4790638,41.6852631
219238586,15,primary,123.4792071,41.6853439
219238586,16,primary,123.4793205,41.6854078
219238586,17,primary,123.4793304,41.6854128
219238586,18,primary,123.4794009,41.6854484
219238586,19,primary,123.4794861,41.6854914
219238586,20,primary,123.4795569,41.6855272
219238586,21,primary,123.4800596,41.6857606
219238586,22,primary,123.4808781,41.6861656
219238586,23,primary,123.4817728,41.6866847
219238586,24,primary,123.482658,41.6872496
219238586,25,primary,123.483394,41.6878802
219238586,26,primary,123.4839841,41.688433
219238586,27,primary,123.4844497,41.6889762
219238586,28,primary,123.486228,41.6916311
219238586,29,primary,123.4867462,41.6924073
219238586,30,primary,123.4872403,41.693189
219238586,31,primary,123.488839,41.6956311
219238586,32,primary,123.489194,41.6962004
219238586,33,primary,123.4898624,41.6973321
219238586,34,primary,123.4905225,41.6982857
219238586,35,primary,123.4908991,41.6988166
219238586,36,primary,123.4914925,41.6997332
219238586,37,primary,123.4923568,41.7011011
219238586,38,primary,123.4935274,41.702905
219238586,39,primary,123.4938102,41.7033347
219238586,40,primary,123.4938382,41.7033772
219238586,41,primary,123.4942986,41.7040768
219239535,0,primary,123.4670181,41.6390367
219239535,1,primary,123.4666611,41.6393372
219239535,2,primary,123.4648517,41.6408805
219239535,3,primary,123.4647957,41.6409282
219239535,4,primary,123.4642955,41.6413549
219239535,5,primary,123.4639146,41.6416956
219239535,6,primary,123.4635927,41.6420083
219239535,7,primary,123.463287,41.642325
219239535,8,primary,123.4630134,41.6426257
219239535,9,primary,123.4626297,41.6431004
219239535,10,primary,123.4625852,41.6431601
219239535,11,primary,123.4622945,41.6435758
219239535,12,primary,123.4620478,41.6439446
219239535,13,primary,123.4618868,41.6441931
219239535,14,primary,123.4617205,41.6444818
219239535,15,primary,123.461565,41.6447824
219239535,16,primary,123.4613249,41.6453265
219239535,17,primary,123.4611462,41.6457777
219239535,18,primary,123.4609566,41.646337
219239535,19,primary,123.4609257,41.6464174
219239535,20,primary,123.4608438,41.6466754
219239535,21,primary,123.4607972,41.6468404
219239535,22,primary,123.4607601,41.6469849
219239535,23,primary,123.4605962,41.6478899
219239535,24,primary,123.4605654,41.6483032
219239535,25,primary,123.4605439,41.6493766
219239535,26,primary,123.4605449,41.6494477
219239535,27,primary,123.4606078,41.6544388
219239535,28,primary,123.4606103,41.6546976
219239535,29,primary,123.4606146,41.654791
219239535,30,primary,123.4606173,41.6548511
219239535,31,primary,123.4606213,41.6549381
219239535,32,primary,123.4606206,41.6555379
219239535,33,primary,123.4606992,41.6634628
219239535,34,primary,123.460689,41.6638924
219239535,35,primary,123.4606884,41.6640064
219239535,36,primary,123.4606744,41.6644306
219239535,37,primary,123.4606857,41.66825
219239535,38,primary,123.460686,41.6683712
219239535,39,primary,123.4607214,41.6713335
219239535,40,primary,123.4607302,41.6718325
219239535,41,primary,123.460734,41.6720619
219239535,42,primary,123.4607414,41.6725899
219239535,43,primary,123.4607575,41.6737192
219240642,0,trunk,123.4253975,41.614617
219240642,1,trunk,123.4258284,41.6146319
219240642,2,trunk,123.4262432,41.6146609
219240642,3,trunk,123.4266228,41.6146973
219240642,4,trunk,123.4270112,41.6147373
219240642,5,trunk,123.4273109,41.6147734
219240642,6,trunk,123.4276093,41.6148136
219240642,7,trunk,123.4279324,41.6148645
219240642,8,trunk,123.4282113,41.6149185
219240642,9,trunk,123.4286576,41.6150129
219240642,10,trunk,123.4289763,41.6150861
219240642,11,trunk,123.4292854,41.6151693
219240642,12,trunk,123.4295521,41.6152475
219240642,13,trunk,123.4298756,41.6153453
219240642,14,trunk,123.4301522,41.615434
219240642,15,trunk,123.430399,41.6155209
219240642,16,trunk,123.4307702,41.6156589
219240642,17,trunk,123.4311347,41.6158108
219240642,18,trunk,123.4314469,41.6159525
219240642,19,trunk,123.4320235,41.6162297
219240642,20,trunk,123.432267,41.6163562
219240642,21,trunk,123.4325085,41.6164887
219240642,22,trunk,123.4327725,41.6166423
219240642,23,trunk,123.4336082,41.6171763
219240642,24,trunk,123.4379997,41.620089
219240647,0,trunk,123.2243405,41.6726013
219240647,1,trunk,123.2250536,41.6714067
219240647,2,trunk,123.2258913,41.6702034
219240647,3,trunk,123.2260215,41.6700164
219240647,4,trunk,123.2359644,41.6572502
219240647,5,trunk,123.2431063,41.6480788
219240647,6,trunk,123.2443213,41.6466005
219240647,7,trunk,123.2452426,41.6455791
219240647,8,trunk,123.2461956,41.6446719
219240647,9,trunk,123.2473932,41.6436192
219240647,10,trunk,123.2485428,41.6426986
219240647,11,trunk,123.2501623,41.64153
219240647,12,trunk,123.2520439,41.6403381
219240647,13,trunk,123.253826,41.6393493
219240647,14,trunk,123.25553,41.6385212
219240647,15,trunk,123.265137,41.6339802
219240647,16,trunk,123.2664171,41.6333751
219240647,17,trunk,123.2685867,41.6323882
219240647,18,trunk,123.270037,41.6318074
219240647,19,trunk,123.2713643,41.6313221
219240647,20,trunk,123.2732157,41.6307269
219240647,21,trunk,123.2750551,41.6302314
219240647,22,trunk,123.2765719,41.629877
219240647,23,trunk,123.2780929,41.6295901
219240647,24,trunk,123.2782939,41.6295522
219240647,25,trunk,123.2798225,41.6293101
219240647,26,trunk,123.2814095,41.6291194
219240647,27,trunk,123.2838576,41.6289249
219240647,28,trunk,123.2863847,41.6288521
219240647,29,trunk,123.2897637,41.6287783
219240648,0,trunk,123.4039961,41.6206537
219240648,1,trunk,123.4097984,41.6187729
219240650,0,trunk,123.4040725,41.6208135
219240650,1,trunk,123.4007833,41.6218819
219240650,2,trunk,123.3896893,41.6254203
219240650,3,trunk,123.387365,41.626166
219240650,4,trunk,123.3872166,41.6262103
219240650,5,trunk,123.3728918,41.6308047
219240650,6,trunk,123.3724493,41.6309156
219240650,7,trunk,123.3715534,41.6311399
219240650,8,trunk,123.3699251,41.6314336
219240650,9,trunk,123.368521,41.63158
219240650,10,trunk,123.3671361,41.6316212
219240650,11,trunk,123.3664259,41.6316004
219240650,12,trunk,123.3663233,41.6315974
219240650,13,trunk,123.3657367,41.631581
219240650,14,trunk,123.3641195,41.6314388
219240650,15,trunk,123.363915,41.6314067
219240650,16,trunk,123.3634569,41.631327
219240650,17,trunk,123.3629402,41.6312319
219240650,18,trunk,123.3623655,41.6310933
219240650,19,trunk,123.3611536,41.630711
219240653,0,trunk,123.437861,41.6202038
219240653,1,trunk,123.4334539,41.6173028
219240653,2,trunk,123.4326794,41.6168045
219240653,3,trunk,123.4324594,41.6166713
219240653,4,trunk,123.4321865,41.6165187
219240653,5,trunk,123.4319038,41.6163705
219240653,6,trunk,123.4314216,41.6161309
219240653,7,trunk,123.4311751,41.6160174
219240653,8,trunk,123.4309596,41.6159294
219240653,9,trunk,123.4306514,41.6158074
219240653,10,trunk,123.4302782,41.6156682
219240653,11,trunk,123.4299744,41.6155606
219240653,12,trunk,123.4296854,41.6154679
219240653,13,trunk,123.4293964,41.6153843
219240653,14,trunk,123.4290513,41.6152902
219240653,15,trunk,123.4287225,41.6152084
219240653,16,trunk,123.4284474,41.6151478
219240653,17,trunk,123.428119,41.6150804
219240653,18,trunk,123.427787,41.6150164
219240653,19,trunk,123.4274272,41.6149624
219240653,20,trunk,123.4270359,41.6149099
219240653,21,trunk,123.4268363,41.6148853
219240653,22,trunk,123.426531,41.6148572
219240653,23,trunk,123.4261995,41.6148264
219240653,24,trunk,123.4257908,41.6148034
219240653,25,trunk,123.42525,41.6147819
219240658,0,trunk,123.4098864,41.6189243
219240658,1,trunk,123.4040725,41.6208135
220338737,0,trunk,123.4610369,41.8322063
220338737,1,trunk,123.4607561,41.8317966
220338737,2,trunk,123.4601023,41.8310923
220338737,3,trunk,123.4596128,41.8306248
220338737,4,trunk,123.4595688,41.8305642
223874120,0,trunk,123.4718209,41.852353
223874120,1,trunk,123.4717465,41.8519314
223874120,2,trunk,123.4717292,41.8518332
223874120,3,trunk,123.4716197,41.8514555
223874120,4,trunk,123.4712856,41.8508895
223874120,5,trunk,123.4711137,41.8506458
223874120,6,trunk,123.4706179,41.8502143
223874120,7,trunk,123.4701595,41.8499306
223874123,0,trunk,123.5338479,41.9806009
223874123,1,trunk,123.5338501,41.9802013
223874123,2,trunk,123.5339212,41.9729233
223874123,3,trunk,123.533904,41.9708309
223874123,4,trunk,123.5338252,41.9701148
223874123,5,trunk,123.5335812,41.9692465
223874123,6,trunk,123.5332681,41.9684123
223874123,7,trunk,123.5328408,41.9675824
223874123,8,trunk,123.5323007,41.9667921
223874123,9,trunk,123.5316694,41.966027
223874123,10,trunk,123.5284867,41.9625082
223874123,11,trunk,123.5283794,41.9623826
223874123,12,trunk,123.5247302,41.9580935
223874123,13,trunk,123.5244177,41.9577261
223874123,14,trunk,123.5240644,41.9572744
223874123,15,trunk,123.523859,41.9569891
223874123,16,trunk,123.5236322,41.9566337
223874123,17,trunk,123.5234581,41.9563438
223874123,18,trunk,123.5233465,41.9561256
223874123,19,trunk,123.5232178,41.9558721
223874123,20,trunk,123.5231165,41.9556262
223874123,21,trunk,123.5229255,41.9551641
223874123,22,trunk,123.519868,41.9475114
223874123,23,trunk,123.5198442,41.9474536
223874123,24,trunk,123.5187048,41.9446455
223874123,25,trunk,123.51692,41.9402748
223874123,26,trunk,123.5168889,41.9401847
223874123,27,trunk,123.5155932,41.9368827
223874123,28,trunk,123.5145427,41.9336931
223874123,29,trunk,123.5126531,41.9279579
223874123,30,trunk,123.5126253,41.927863
223874123,31,trunk,123.512064,41.9261561
223874123,32,trunk,123.5118978,41.9257407
223874123,33,trunk,123.5117487,41.925447
223874123,34,trunk,123.5115554,41.9251205
223874123,35,trunk,123.5114321,41.9249247
223874123,36,trunk,123.5111847,41.9245643
223874123,37,trunk,123.5109496,41.9242177
223874123,38,trunk,123.5080283,41.9198883
223874123,39,trunk,123.506651,41.9180139
223874123,40,trunk,123.506161,41.9173471
223874123,41,trunk,123.5054347,41.916445
223874123,42,trunk,123.5044036,41.915475
223874123,43,trunk,123.4948939,41.907135
223874123,44,trunk,123.4932543,41.9056661
223874123,45,trunk,123.4847334,41.8981684
223874123,46,trunk,123.4841567,41.8976609
223874126,0,trunk,123.4653503,41.8442192
223874126,1,trunk,123.4664256,41.8470319
223874126,2,trunk,123.4665078,41.847278
223874126,3,trunk,123.4667778,41.8478792
223874126,4,trunk,123.4670468,41.8482425
223874126,5,trunk,123.4672828,41.8484774
223874126,6,trunk,123.4676367,41.8487534
223874126,7,trunk,123.4680297,41.8489385
223874126,8,trunk,123.468733,41.8492331
223874126,9,trunk,123.4694143,41.8494505
223874126,10,trunk,123.4702538,41.8497993
223874126,11,trunk,123.4707243,41.8501139
223874126,12,trunk,123.4712326,41.8505651
223874126,13,trunk,123.4714819,41.8508609
223874128,0,trunk,123.4701595,41.8499306
223874128,1,trunk,123.4695374,41.8496729
223874128,2,trunk,123.4693162,41.8495801
223874128,3,trunk,123.4682796,41.8491732
223874128,4,trunk,123.4679297,41.84902
223874128,5,trunk,123.4673841,41.8487123
223874128,6,trunk,123.4669657,41.8483287
223874128,7,trunk,123.4665933,41.8478798
223874128,8,trunk,123.4664135,41.8474663
223874128,9,trunk,123.4663523,41.8472724
223874128,10,trunk,123.466208,41.8469047
223874128,11,trunk,123.4661383,41.8467204
223874128,12,trunk,123.4658413,41.845949
229763103,0,trunk,123.3782352,41.7449247
229763103,1,trunk,123.3783297,41.7447653
229763103,2,trunk,123.3784148,41.744599
229763103,3,trunk,123.3785101,41.7443997
229763103,4,trunk,123.3786169,41.7441784
229763112,0,trunk,123.3783849,41.7449921
229763112,1,trunk,123.3782319,41.7452182
229763112,2,trunk,123.3749925,41.7493298
229763112,3,trunk,123.3744256,41.7500217
229763112,4,trunk,123.3738536,41.7505546
229763112,5,trunk,123.3735596,41.75079
229763112,6,trunk,123.3734591,41.7508663
229778631,0,trunk,123.5546117,41.7896232
229778631,1,trunk,123.5550845,41.7892192
229778631,2,trunk,123.5564371,41.7880637
229778631,3,trunk,123.5568934,41.7876739
229778631,4,trunk,123.5639525,41.7817842
229778631,5,trunk,123.564024,41.7817171
229778631,6,trunk,123.5640855,41.7816624
229778631,7,trunk,123.5641922,41.781568
229998603,0,trunk,123.2296725,41.7344702
229998603,1,trunk,123.2285317,41.7328291
229998603,2,trunk,123.2281738,41.7324316
229998603,3,trunk,123.2248223,41.728707
229998603,4,trunk,123.2247627,41.7286408
229998603,5,trunk,123.2247075,41.7285815
229998603,6,trunk,123.2241289,41.7279388
229998603,7,trunk,123.2230122,41.7268892
229998603,8,trunk,123.2214225,41.7256071
229998603,9,trunk,123.2191071,41.723911
